Timestamp,Action,Parameters,Model Weights,Buy Price,Current Price,Profit Margin,In Position
2024-12-01 08:26:02,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:26:34,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:27:07,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:27:39,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:28:11,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:28:43,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:29:16,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:29:48,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3719.98,0.012,False
2024-12-01 08:30:20,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:30:52,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:31:24,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:31:56,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:32:28,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:33:00,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:33:32,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:34:04,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:34:37,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3719.98,0.012,False
2024-12-01 08:35:09,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:35:41,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:36:13,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:36:45,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:37:17,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:37:50,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:38:21,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:38:53,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:39:25,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:39:57,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:40:29,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:41:01,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:41:33,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:42:05,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:42:37,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:43:09,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:43:41,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:44:13,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:44:45,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:45:18,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:45:50,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:46:22,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:46:54,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:47:25,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:47:57,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:48:30,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:49:02,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:49:34,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:50:06,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:50:38,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:51:10,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:51:42,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:52:14,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:52:46,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:53:18,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:53:50,HOLD,"(0.012, 29)",[[-0.25521197 -0.28654259 -0.0868338  -0.10082576 -2.21732405  3.97212419   -1.71674177 -0.13140959  0.77515711 -0.30595153  0.01058665 -0.92161886   -0.48281767 -0.08869689  0.          0.27996878]],0.01,3710.055,0.012,False
2024-12-01 08:54:22,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:54:54,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:55:26,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:55:58,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:56:29,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:57:01,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:57:33,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:58:05,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:58:38,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:59:10,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 08:59:42,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 09:00:15,HOLD,"(0.012, 29)",[[-0.24037707 -0.2841847  -0.0819222  -0.08622096 -2.22364787  3.98007897   -1.71757566 -0.13377809  0.8001401  -0.34432301  0.0253686  -0.94075781   -0.48839963 -0.10537876  0.          0.29329995]],0.01,3732.215,0.012,False
2024-12-01 09:00:47,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:01:20,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:01:52,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:02:24,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:02:56,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:03:28,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:03:59,HOLD,"(0.014, 29)",[[-0.27604832 -0.2228045  -0.06639907 -0.26348352 -2.3636398   3.91744188   -1.64291232 -0.05205926  0.80929343 -0.27389376  0.04940207 -0.90423129   -0.33965203 -0.17013758  0.          0.31016512]],0.01,3732.04,0.014,False
2024-12-01 09:04:31,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:05:03,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:05:36,HOLD,"(0.013, 28)",[[-0.1090134  -0.00885623 -0.08124861 -0.26925556 -2.2357028   3.89994478   -1.47535392 -0.25055883  0.46577115 -0.38615125  0.17183522 -0.76342112   -0.46586409 -0.16755615  0.          0.1645231 ]],0.01,3729.195,0.013,False
2024-12-01 09:06:08,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:06:40,HOLD,"(0.013, 28)",[[-0.1090134  -0.00885623 -0.08124861 -0.26925556 -2.2357028   3.89994478   -1.47535392 -0.25055883  0.46577115 -0.38615125  0.17183522 -0.76342112   -0.46586409 -0.16755615  0.          0.1645231 ]],0.01,3729.195,0.013,False
2024-12-01 09:07:13,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:07:45,HOLD,"(0.013, 28)",[[-0.1090134  -0.00885623 -0.08124861 -0.26925556 -2.2357028   3.89994478   -1.47535392 -0.25055883  0.46577115 -0.38615125  0.17183522 -0.76342112   -0.46586409 -0.16755615  0.          0.1645231 ]],0.01,3729.195,0.013,False
2024-12-01 09:08:18,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:08:50,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:09:23,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:09:55,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:10:28,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:11:00,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:11:31,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:12:04,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:12:36,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:13:09,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:13:40,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:14:13,HOLD,"(0.013, 28)",[[-0.1090134  -0.00885623 -0.08124861 -0.26925556 -2.2357028   3.89994478   -1.47535392 -0.25055883  0.46577115 -0.38615125  0.17183522 -0.76342112   -0.46586409 -0.16755615  0.          0.1645231 ]],0.01,3727.085,0.013,False
2024-12-01 09:14:45,HOLD,"(0.013, 28)",[[-0.07035727  0.00647082 -0.07477729 -0.27638702 -2.24146409  3.89119439   -1.47387127 -0.24159977  0.49349446 -0.44386686  0.15337786 -0.78247209   -0.46457617 -0.1478223   0.          0.17034491]],0.01,3732.04,0.013,False
2024-12-01 09:15:17,HOLD,"(0.014, 29)",[[-0.27604832 -0.2228045  -0.06639907 -0.26348352 -2.3636398   3.91744188   -1.64291232 -0.05205926  0.80929343 -0.27389376  0.04940207 -0.90423129   -0.33965203 -0.17013758  0.          0.31016512]],0.01,3732.04,0.014,False
